match_id,eventId,teamEvent,type,text,time_main,time_added,executor_name,executor_team,assistant_name,assistant_team,title_key,title_value,ERA
4395903.0,,away,end 1,"First Half ends, Colombia 2, Romania 0.",45’,+4,,,,,,,During Lorenzo
4395903.0,,away,SI,"Substitution, Colombia. Santiago Arias replaces Daniel Muñoz because of an injury.",45’,,Santiago Arias,Colombia,Daniel Munoz,Colombia,player_substitution,Substitution,During Lorenzo
4395903.0,,away,end delay,Delay over. They are ready to continue.,45’,,,,,,,,During Lorenzo
4395903.0,,away,start delay,Delay in match because of an injury Camilo Vargas (Colombia).,43’,,,,,,,,During Lorenzo
4395903.0,,away,end delay,Delay over. They are ready to continue.,43’,,,,,,,,During Lorenzo
4395903.0,,away,start delay,Delay in match because of an injury Daniel Muñoz (Colombia).,43’,,,,,,,,During Lorenzo
4395903.0,,away,attempt saved,Attempt saved. Jhon Arias (Colombia) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Jhon Córdoba.,40’,,Jhon Arias,Colombia,Jhon Cordoba,Colombia,,,During Lorenzo
4395903.0,,home,miss,Attempt missed. Marius Marin (Romania) right footed shot from outside the box is too high.,39’,,Marius Marin,Romania,,,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Jhon Córdoba (Colombia).,37’,,Jhon Cordoba,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Andrei Burca (Romania) wins a free kick in the defensive half.,37’,,Andrei Burca,Romania,,,,,During Lorenzo
4395903.0,11274783,away,G,"Goal! Colombia 2, Romania 0. Jhon Arias (Colombia) right footed shot from the centre of the box to the bottom left corner.",35’,,Jhon Arias,Colombia,,,goal,Goal!,During Lorenzo
4395903.0,,away,miss,Attempt missed. Jhon Lucumí (Colombia) header from the centre of the box misses to the left. Assisted by James Rodríguez with a cross following a corner.,34’,,Jhon Lucumi,Colombia,James Rodriguez,Colombia,,,During Lorenzo
4395903.0,,home,corner,"Corner, Colombia. Conceded by Radu Dragusin.",34’,,Radu Dragusin,Romania,,,,,During Lorenzo
4395903.0,,away,attempt blocked,Attempt blocked. Jhon Arias (Colombia) right footed shot from the left side of the box is blocked. Assisted by Jefferson Lerma.,34’,,Jhon Arias,Colombia,Jefferson Lerma,Colombia,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Jefferson Lerma (Colombia).,31’,,Jefferson Lerma,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Nicolae Stanciu (Romania) wins a free kick in the attacking half.,31’,,Nicolae Stanciu,Romania,,,,,During Lorenzo
4395903.0,,home,miss,"Attempt missed. Olimpiu Morutan (Romania) right footed shot from outside the box is close, but misses to the left. Assisted by Valentin Mihaila.",29’,,Olimpiu Morutan,Romania,Valentin Mihaila,Romania,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Jhon Arias (Colombia).,28’,,Jhon Arias,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Andrei Ratiu (Romania) wins a free kick in the defensive half.,28’,,Andrei Ratiu,Romania,,,,,During Lorenzo
4395903.0,,away,attempt saved,Attempt saved. Jhon Córdoba (Colombia) header from the centre of the box is saved in the centre of the goal. Assisted by James Rodríguez.,27’,,Jhon Cordoba,Colombia,James Rodriguez,Colombia,,,During Lorenzo
4395903.0,,home,offside,"Offside, Romania. Valentin Mihaila is caught offside.",25’,,Olimpiu Morutan,Romania,,,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Jefferson Lerma (Colombia).,25’,,Jefferson Lerma,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Nicolae Stanciu (Romania) wins a free kick in the defensive half.,25’,,Nicolae Stanciu,Romania,,,,,During Lorenzo
4395903.0,,away,attempt blocked,Attempt blocked. Richard Ríos (Colombia) header from the right side of the box is blocked. Assisted by Johan Mojica with a cross.,23’,,Richard Rios,Colombia,Johan Mojica,Colombia,,,During Lorenzo
4395903.0,,away,free kick won,Luis Díaz (Colombia) wins a free kick in the attacking half.,22’,,Luis Diaz,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick lost,Foul by Marius Marin (Romania).,22’,,Marius Marin,Romania,,,,,During Lorenzo
4395903.0,,home,miss,Attempt missed. Valentin Mihaila (Romania) right footed shot from the centre of the box misses to the right. Assisted by Raul Oprut with a headed pass.,20’,,Valentin Mihaila,Romania,Raul Oprut,Romania,,,During Lorenzo
4395903.0,,away,free kick won,Johan Mojica (Colombia) wins a free kick in the defensive half.,19’,,Johan Mojica,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick lost,Foul by Olimpiu Morutan (Romania).,19’,,Olimpiu Morutan,Romania,,,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Daniel Muñoz (Colombia).,19’,,Daniel Munoz,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Nicolae Stanciu (Romania) wins a free kick on the left wing.,19’,,Nicolae Stanciu,Romania,,,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Richard Ríos (Colombia).,18’,,Richard Rios,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Raul Oprut (Romania) wins a free kick on the left wing.,18’,,Raul Oprut,Romania,,,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Richard Ríos (Colombia).,17’,,Richard Rios,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Marius Marin (Romania) wins a free kick in the defensive half.,17’,,Marius Marin,Romania,,,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Jhon Córdoba (Colombia).,13’,,Jhon Cordoba,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Andrei Burca (Romania) wins a free kick in the defensive half.,13’,,Andrei Burca,Romania,,,,,During Lorenzo
4395903.0,,home,YC,Razvan Marin (Romania) is shown the yellow card for a bad foul.,10’,,Razvan Marin,Romania,Razvan Marin,Romania,yellow_card,Yellow card,During Lorenzo
4395903.0,,home,free kick lost,Foul by Razvan Marin (Romania).,10’,,Razvan Marin,Romania,Razvan Marin,Romania,,,During Lorenzo
4395903.0,,away,free kick won,Luis Díaz (Colombia) wins a free kick in the defensive half.,10’,,Luis Diaz,Colombia,,,,,During Lorenzo
4395903.0,,away,corner,"Corner, Romania. Conceded by Daniel Muñoz.",9’,,Daniel Munoz,Colombia,,,,,During Lorenzo
4395903.0,,home,attempt blocked,Attempt blocked. Denis Alibec (Romania) left footed shot from the centre of the box is blocked. Assisted by Nicolae Stanciu.,8’,,Denis Alibec,Romania,Nicolae Stanciu,Romania,,,During Lorenzo
4395903.0,,away,free kick lost,Foul by Daniel Muñoz (Colombia).,8’,,Daniel Munoz,Colombia,,,,,During Lorenzo
4395903.0,,home,free kick won,Valentin Mihaila (Romania) wins a free kick in the defensive half.,8’,,Valentin Mihaila,Romania,,,,,During Lorenzo
4395903.0,,away,offside,"Offside, Colombia. Luis Díaz is caught offside.",7’,,James Rodriguez,Colombia,,,,,During Lorenzo
4395903.0,11274587,away,G,"Goal! Colombia 1, Romania 0. Jhon Córdoba (Colombia) header from very close range to the bottom right corner. Assisted by Johan Mojica with a cross.",6’,,Jhon Cordoba,Colombia,Johan Mojica,Colombia,goal,Goal!,During Lorenzo
4395903.0,,home,corner,"Corner, Colombia. Conceded by Radu Dragusin.",3’,,Radu Dragusin,Romania,,,,,During Lorenzo
4395903.0,,away,start,First Half begins.,1’,,,,,,,,During Lorenzo
4395903.0,,away,lineup,Lineups are announced and players are warming up.,,,,,,,,,During Lorenzo
4425104.0,,away,end 14,"Match ends, USA 1, Colombia 5.",,,,,,,,,During Lorenzo
4425104.0,,away,end 2,"Second Half ends, USA 1, Colombia 5.",90’,+1,,,,,,,During Lorenzo
4425104.0,,home,free kick won,Joe Scally (USA) wins a free kick in the defensive half.,89’,,Joseph Scally,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Jorge Carrascal (Colombia).,89’,,Jorge Carrascal,Colombia,,,,,During Lorenzo
4425104.0,11551561,away,G,"Goal! USA 1, Colombia 5. Luis Sinisterra (Colombia) right footed shot from the centre of the box to the bottom right corner. Assisted by Juan Fernando Quintero.",88’,,Luis Sinisterra,Colombia,Juan Quintero,Colombia,goal,Goal!,During Lorenzo
4425104.0,,home,free kick won,Malik Tillman (USA) wins a free kick in the defensive half.,87’,,Malik Tillman,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Davinson Sánchez (Colombia).,87’,,Davinson Sánchez,Colombia,,,,,During Lorenzo
4425104.0,11551543,away,G,"Goal! USA 1, Colombia 4. Jorge Carrascal (Colombia) right footed shot from the centre of the box to the centre of the goal. Assisted by Juan Fernando Quintero.",85’,,Jorge Carrascal,Colombia,Juan Quintero,Colombia,goal,Goal!,During Lorenzo
4425104.0,,home,free kick won,Haji Wright (USA) wins a free kick in the defensive half.,84’,,Haji Wright,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Daniel Muñoz (Colombia).,84’,,Daniel Munoz,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick won,Yunus Musah (USA) wins a free kick in the defensive half.,83’,,Yunus Musah,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Jorge Carrascal (Colombia).,83’,,Jorge Carrascal,Colombia,,,,,During Lorenzo
4425104.0,,home,SI,"Substitution, USA. Luca de la Torre replaces Johnny Cardoso.",83’,,Luca de la Torre,USA,Johnny,USA,player_substitution,Substitution,During Lorenzo
4425104.0,,away,SI,"Substitution, Colombia. Kevin Castaño replaces Jefferson Lerma.",83’,,Kevin Castano,Colombia,Jefferson Lerma,Colombia,player_substitution,Substitution,During Lorenzo
4425104.0,,away,offside,"Offside, Colombia. Jhon Durán is caught offside.",82’,,Jorge Carrascal,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick lost,Foul by Malik Tillman (USA).,81’,,Malik Tillman,USA,,,,,During Lorenzo
4425104.0,,away,free kick won,Johan Mojica (Colombia) wins a free kick in the defensive half.,81’,,Johan Mojica,Colombia,,,,,During Lorenzo
4425104.0,,away,corner,"Corner, USA. Conceded by Davinson Sánchez.",79’,,Davinson Sánchez,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick won,Yunus Musah (USA) wins a free kick in the defensive half.,79’,,Yunus Musah,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Richard Ríos (Colombia).,79’,,Richard Rios,Colombia,,,,,During Lorenzo
4425104.0,11551540,away,G,"Goal! USA 1, Colombia 3. Richard Ríos (Colombia) right footed shot from the centre of the box to the centre of the goal. Assisted by Luis Sinisterra.",77’,,Richard Rios,Colombia,Luis Sinisterra,Colombia,goal,Goal!,During Lorenzo
4425104.0,,away,end delay,Delay over. They are ready to continue.,75’,,,,,,,,During Lorenzo
4425104.0,,away,start delay,Delay in match because of an injury Yunus Musah (USA).,74’,,,,,,,,During Lorenzo
4425104.0,,home,free kick won,Malik Tillman (USA) wins a free kick in the defensive half.,73’,,Malik Tillman,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Jhon Durán (Colombia).,73’,,Jhon Duran,Colombia,,,,,During Lorenzo
4425104.0,,away,miss,Attempt missed. Juan Fernando Quintero (Colombia) left footed shot from the right side of the box is too high. Assisted by Luis Sinisterra.,72’,,Juan Quintero,Colombia,Luis Sinisterra,Colombia,,,During Lorenzo
4425104.0,,home,SI,"Substitution, USA. Ricardo Pepi replaces Folarin Balogun.",72’,,Ricardo Pepi,USA,Folarin Balogun,USA,player_substitution,Substitution,During Lorenzo
4425104.0,,away,SI,"Substitution, Colombia. Juan Fernando Quintero replaces James Rodríguez.",71’,,Juan Quintero,Colombia,James Rodriguez,Colombia,player_substitution,Substitution,During Lorenzo
4425104.0,,home,SI,"Substitution, USA. Yunus Musah replaces Weston McKennie.",71’,,Yunus Musah,USA,Weston McKennie,USA,player_substitution,Substitution,During Lorenzo
4425104.0,,away,SI,"Substitution, Colombia. Luis Sinisterra replaces Luis Díaz.",71’,,Luis Sinisterra,Colombia,Luis Diaz,Colombia,player_substitution,Substitution,During Lorenzo
4425104.0,,away,miss,Attempt missed. Johan Mojica (Colombia) left footed shot from outside the box misses to the right following a set piece situation.,70’,,Johan Mojica,Colombia,,,,,During Lorenzo
4425104.0,,home,YC,Matt Turner (USA) is shown the yellow card for hand ball.,69’,,Matt Turner,USA,,,yellow_card,Yellow card,During Lorenzo
4425104.0,,home,free kick lost,Hand ball by Matt Turner (USA).,69’,,Matt Turner,USA,,,,,During Lorenzo
4425104.0,,home,free kick lost,Foul by Joe Scally (USA).,67’,,Joseph Scally,USA,,,,,During Lorenzo
4425104.0,,away,free kick won,Luis Díaz (Colombia) wins a free kick on the left wing.,67’,,Luis Diaz,Colombia,,,,,During Lorenzo
4425104.0,,away,free kick lost,Hand ball by Luis Díaz (Colombia).,65’,,Luis Diaz,Colombia,,,,,During Lorenzo
4425104.0,,home,corner,"Corner, Colombia. Conceded by Matt Turner.",64’,,Matt Turner,USA,,,,,During Lorenzo
4425104.0,,away,attempt saved,Attempt saved. James Rodríguez (Colombia) left footed shot from the centre of the box is saved in the bottom right corner. Assisted by Luis Díaz.,64’,,James Rodriguez,Colombia,Luis Diaz,Colombia,,,During Lorenzo
4425104.0,,home,SI,"Substitution, USA. Malik Tillman replaces Giovanni Reyna.",62’,,Malik Tillman,USA,Giovanni Reyna,USA,player_substitution,Substitution,During Lorenzo
4425104.0,,home,SI,"Substitution, USA. Cameron Carter-Vickers replaces Tim Ream.",62’,,Cameron Carter-Vickers,USA,Tim Ream,USA,player_substitution,Substitution,During Lorenzo
4425104.0,,away,SI,"Substitution, Colombia. Jorge Carrascal replaces Jhon Arias.",62’,,Jorge Carrascal,Colombia,Jhon Arias,Colombia,player_substitution,Substitution,During Lorenzo
4425104.0,,away,SI,"Substitution, Colombia. Jhon Durán replaces Rafael Borré.",62’,,Jhon Duran,Colombia,Rafael Santos Borre,Colombia,player_substitution,Substitution,During Lorenzo
4425104.0,,away,post,Luis Díaz (Colombia) hits the right post with a left footed shot from the centre of the box. Assisted by Daniel Muñoz.,61’,,Luis Diaz,Colombia,Daniel Munoz,Colombia,,,During Lorenzo
4425104.0,,home,free kick won,Antonee Robinson (USA) wins a free kick on the left wing.,60’,,Antonee Robinson,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Richard Ríos (Colombia).,60’,,Richard Rios,Colombia,,,,,During Lorenzo
4425104.0,11551499,home,G,"Goal! USA 1, Colombia 2. Timothy Weah (USA) right footed shot from the right side of the box to the bottom left corner. Assisted by Folarin Balogun.",58’,,Timothy Weah,USA,Folarin Balogun,USA,goal,Goal!,During Lorenzo
4425104.0,,home,miss,Attempt missed. Haji Wright (USA) left footed shot from the left side of the box is too high.,55’,,Haji Wright,USA,,,,,During Lorenzo
4425104.0,,home,miss,Attempt missed. Giovanni Reyna (USA) right footed shot from long range on the left is high and wide to the right from a direct free kick.,52’,,Giovanni Reyna,USA,,,,,During Lorenzo
4425104.0,,home,free kick won,Johnny Cardoso (USA) wins a free kick on the left wing.,52’,,Johnny,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Jefferson Lerma (Colombia).,52’,,Jefferson Lerma,Colombia,,,,,During Lorenzo
4425104.0,,home,miss,Attempt missed. Haji Wright (USA) header from the centre of the box is just a bit too high. Assisted by Giovanni Reyna with a cross following a set piece situation.,50’,,Haji Wright,USA,Giovanni Reyna,USA,,,During Lorenzo
4425104.0,,home,free kick won,Antonee Robinson (USA) wins a free kick on the left wing.,50’,,Antonee Robinson,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Daniel Muñoz (Colombia).,50’,,Daniel Munoz,Colombia,,,,,During Lorenzo
4425104.0,,home,offside,"Offside, USA. Folarin Balogun is caught offside.",48’,,Haji Wright,USA,,,,,During Lorenzo
4425104.0,,home,SI,"Substitution, USA. Haji Wright replaces Christian Pulisic.",46’,,Haji Wright,USA,Christian Pulisic,USA,player_substitution,Substitution,During Lorenzo
4425104.0,,away,SI,"Substitution, Colombia. Richard Ríos replaces Mateus Uribe.",46’,,Richard Rios,Colombia,Mateus Uribe,Colombia,player_substitution,Substitution,During Lorenzo
4425104.0,,away,start,"Second Half begins USA 0, Colombia 2.",46’,,,,,,,,During Lorenzo
4425104.0,,away,end 1,"First Half ends, USA 0, Colombia 2.",45’,+1,,,,,,,During Lorenzo
4425104.0,,away,miss,Attempt missed. Mateus Uribe (Colombia) with an attempt from very close range misses to the right. Assisted by Johan Mojica with a cross.,45’,+1,Mateus Uribe,Colombia,Johan Mojica,Colombia,,,During Lorenzo
4425104.0,,home,offside,"Offside, USA. Christian Pulisic is caught offside.",43’,,Weston McKennie,USA,,,,,During Lorenzo
4425104.0,,home,free kick won,Joe Scally (USA) wins a free kick in the defensive half.,43’,,Joseph Scally,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Luis Díaz (Colombia).,43’,,Luis Diaz,Colombia,,,,,During Lorenzo
4425104.0,,home,attempt blocked,Attempt blocked. Folarin Balogun (USA) right footed shot from the centre of the box is blocked.,42’,,Folarin Balogun,USA,,,,,During Lorenzo
4425104.0,,home,free kick lost,Foul by Christian Pulisic (USA).,40’,,Christian Pulisic,USA,,,,,During Lorenzo
4425104.0,,away,free kick won,James Rodríguez (Colombia) wins a free kick in the defensive half.,40’,,James Rodriguez,Colombia,,,,,During Lorenzo
4425104.0,,away,attempt blocked,Attempt blocked. Jefferson Lerma (Colombia) right footed shot from outside the box is blocked. Assisted by Luis Díaz.,39’,,Jefferson Lerma,Colombia,Luis Diaz,Colombia,,,During Lorenzo
4425104.0,,away,attempt blocked,Attempt blocked. Luis Díaz (Colombia) right footed shot from the left side of the box is blocked. Assisted by Jhon Arias.,38’,,Luis Diaz,Colombia,Jhon Arias,Colombia,,,During Lorenzo
4425104.0,,home,free kick won,Joe Scally (USA) wins a free kick on the right wing.,36’,,Joseph Scally,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Luis Díaz (Colombia).,36’,,Luis Diaz,Colombia,,,,,During Lorenzo
4425104.0,,away,corner,"Corner, USA. Conceded by Jhon Lucumí.",36’,,Jhon Lucumi,Colombia,,,,,During Lorenzo
4425104.0,,home,attempt blocked,Attempt blocked. Giovanni Reyna (USA) right footed shot from outside the box is blocked. Assisted by Weston McKennie.,36’,,Giovanni Reyna,USA,Weston McKennie,USA,,,During Lorenzo
4425104.0,,home,post,Christian Pulisic (USA) hits the left post with a header from the left side of the box. Assisted by Antonee Robinson with a cross.,32’,,Christian Pulisic,USA,Antonee Robinson,USA,,,During Lorenzo
4425104.0,,home,free kick lost,Foul by Folarin Balogun (USA).,31’,,Folarin Balogun,USA,,,,,During Lorenzo
4425104.0,,away,free kick won,Daniel Muñoz (Colombia) wins a free kick in the defensive half.,31’,,Daniel Munoz,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick won,Timothy Weah (USA) wins a free kick on the right wing.,30’,,Timothy Weah,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Jefferson Lerma (Colombia).,30’,,Jefferson Lerma,Colombia,,,,,During Lorenzo
4425104.0,,away,offside,"Offside, Colombia. James Rodríguez is caught offside.",29’,,Jefferson Lerma,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick lost,Foul by Timothy Weah (USA).,26’,,Timothy Weah,USA,,,,,During Lorenzo
4425104.0,,away,free kick won,Johan Mojica (Colombia) wins a free kick in the defensive half.,26’,,Johan Mojica,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick won,Tim Ream (USA) wins a free kick in the defensive half.,23’,,Tim Ream,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Rafael Borré (Colombia).,23’,,Rafael Santos Borre,Colombia,,,,,During Lorenzo
4425104.0,11551448,away,G,"Goal! USA 0, Colombia 2. Rafael Borré (Colombia) right footed shot from the left side of the six yard box to the centre of the goal. Assisted by Jefferson Lerma with a headed pass  following a corner.",19’,,Rafael Santos Borre,Colombia,Jefferson Lerma,Colombia,goal,Goal!,During Lorenzo
4425104.0,,home,corner,"Corner, Colombia. Conceded by Johnny Cardoso.",19’,,Johnny,USA,,,,,During Lorenzo
4425104.0,,away,attempt blocked,Attempt blocked. Rafael Borré (Colombia) left footed shot from the centre of the box is blocked.,19’,,Rafael Santos Borre,Colombia,,,,,During Lorenzo
4425104.0,,away,miss,Attempt missed. Mateus Uribe (Colombia) header from the centre of the box misses to the right. Assisted by Daniel Muñoz with a cross.,17’,,Mateus Uribe,Colombia,Daniel Munoz,Colombia,,,During Lorenzo
4425104.0,,home,free kick won,Johnny Cardoso (USA) wins a free kick in the defensive half.,14’,,Johnny,USA,,,,,During Lorenzo
4425104.0,,away,free kick lost,Foul by Mateus Uribe (Colombia).,14’,,Mateus Uribe,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick lost,Foul by Antonee Robinson (USA).,13’,,Antonee Robinson,USA,,,,,During Lorenzo
4425104.0,,away,free kick won,James Rodríguez (Colombia) wins a free kick in the defensive half.,13’,,James Rodriguez,Colombia,,,,,During Lorenzo
4425104.0,,home,attempt blocked,Attempt blocked. Christian Pulisic (USA) right footed shot from outside the box is blocked. Assisted by Giovanni Reyna.,11’,,Christian Pulisic,USA,Giovanni Reyna,USA,,,During Lorenzo
4425104.0,,home,attempt blocked,Attempt blocked. Folarin Balogun (USA) left footed shot from a difficult angle on the left is blocked. Assisted by Antonee Robinson.,9’,,Folarin Balogun,USA,Antonee Robinson,USA,,,During Lorenzo
4425104.0,,away,miss,Attempt missed. Luis Díaz (Colombia) right footed shot from outside the box is high and wide to the right. Assisted by Johan Mojica.,8’,,Luis Diaz,Colombia,Johan Mojica,Colombia,,,During Lorenzo
4425104.0,11551439,away,G,"Goal! USA 0, Colombia 1. Jhon Arias (Colombia) right footed shot from the right side of the box to the top right corner.",6’,,Jhon Arias,Colombia,,,goal,Goal!,During Lorenzo
4425104.0,,away,free kick lost,Foul by Jefferson Lerma (Colombia).,4’,,Jefferson Lerma,Colombia,,,,,During Lorenzo
4425104.0,,home,free kick won,Christian Pulisic (USA) wins a free kick in the defensive half.,4’,,Christian Pulisic,USA,,,,,During Lorenzo
4425104.0,,home,miss,Attempt missed. Folarin Balogun (USA) left footed shot from the centre of the box is too high. Assisted by Christian Pulisic.,1’,,Folarin Balogun,USA,Christian Pulisic,USA,,,During Lorenzo
4425104.0,,away,start,First Half begins.,1’,,,,,,,,During Lorenzo
4425104.0,,away,lineup,Lineups are announced and players are warming up.,,,,,,,,,During Lorenzo
4471373.0,,away,end 14,"Match ends, Colombia 3, Bolivia 0.",,,,,,,,,During Lorenzo
4471373.0,,away,end 2,"Second Half ends, Colombia 3, Bolivia 0.",90’,+4,,,,,,,During Lorenzo
4471373.0,,home,free kick won,Yáser Asprilla (Colombia) wins a free kick in the defensive half.,90’,+2,Yaser Asprilla,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick lost,Foul by Diego Medina (Bolivia).,90’,+2,Daniel Medina,Bolivia,,,,,During Lorenzo
4471373.0,,home,free kick lost,Foul by Kevin Castaño (Colombia).,90’,,Kevin Castano,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick won,Héctor Cuellar (Bolivia) wins a free kick in the defensive half.,90’,,Hector Cuellar,Bolivia,,,,,During Lorenzo
4471373.0,,home,free kick lost,Foul by Carlos Cuesta (Colombia).,89’,,Carlos Cuesta,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick won,Lucas Chávez (Bolivia) wins a free kick on the right wing.,89’,,Lucas Chavez,Bolivia,,,,,During Lorenzo
4471373.0,,home,free kick won,Luis Sinisterra (Colombia) wins a free kick in the defensive half.,88’,,Luis Sinisterra,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick lost,Foul by Lucas Chávez (Bolivia).,88’,,Lucas Chavez,Bolivia,,,,,During Lorenzo
4471373.0,,home,free kick lost,Foul by Kevin Castaño (Colombia).,88’,,Kevin Castano,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick won,Ramiro Vaca (Bolivia) wins a free kick in the attacking half.,88’,,Ramiro Vaca,Bolivia,,,,,During Lorenzo
4471373.0,,home,free kick lost,Foul by Yáser Asprilla (Colombia).,87’,,Yaser Asprilla,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick won,Diego Medina (Bolivia) wins a free kick in the attacking half.,87’,,Daniel Medina,Bolivia,,,,,During Lorenzo
4471373.0,,away,attempt blocked,Attempt blocked. Miguel Terceros (Bolivia) left footed shot from outside the box is blocked.,86’,,Miguel Terceros,Bolivia,,,,,During Lorenzo
4471373.0,,home,free kick won,Luis Sinisterra (Colombia) wins a free kick in the defensive half.,86’,,Luis Sinisterra,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick lost,Foul by Roberto Fernández (Bolivia).,86’,,Roberto Fernandez,Bolivia,,,,,During Lorenzo
4471373.0,,home,SI,"Substitution, Colombia. Luis Sinisterra replaces James Rodríguez.",84’,,Luis Sinisterra,Colombia,James Rodriguez,Colombia,player_substitution,Substitution,During Lorenzo
4471373.0,,away,SI,"Substitution, Bolivia. Lucas Chávez replaces Bruno Miranda.",82’,,Lucas Chavez,Bolivia,Bruno Miranda,Bolivia,player_substitution,Substitution,During Lorenzo
4471373.0,,away,end delay,Delay over. They are ready to continue.,82’,,,,,,,,During Lorenzo
4471373.0,,away,SI,"Substitution, Bolivia. Gabriel Villamíl replaces Fernando Saucedo.",82’,,Gabriel Villamil,Bolivia,Fernando Saucedo,Bolivia,player_substitution,Substitution,During Lorenzo
4471373.0,,away,start delay,Delay in match  (Colombia).,80’,,,,,,,,During Lorenzo
4471373.0,,home,miss,Attempt missed. Miguel Borja (Colombia) right footed shot from the right side of the box is too high. Assisted by James Rodríguez.,80’,,Miguel Borja,Colombia,James Rodriguez,Colombia,,,During Lorenzo
4471373.0,,home,free kick lost,Foul by Carlos Cuesta (Colombia).,78’,,Carlos Cuesta,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick won,Fernando Saucedo (Bolivia) wins a free kick in the attacking half.,78’,,Fernando Saucedo,Bolivia,,,,,During Lorenzo
4471373.0,,home,miss,Attempt missed. Miguel Borja (Colombia) right footed shot from the centre of the box misses to the left. Assisted by Santiago Arias.,78’,,Miguel Borja,Colombia,Santiago Arias,Colombia,,,During Lorenzo
4471373.0,,home,SI,"Substitution, Colombia. Santiago Arias replaces Luis Díaz.",77’,,Santiago Arias,Colombia,Luis Diaz,Colombia,player_substitution,Substitution,During Lorenzo
4471373.0,,home,free kick won,Deiver Machado (Colombia) wins a free kick on the left wing.,76’,,Deiver Machado,Colombia,,,,,During Lorenzo
4471373.0,,away,free kick lost,Foul by Miguel Terceros (Bolivia).,76’,,Miguel Terceros,Bolivia,,,,,During Lorenzo
4471373.0,,away,attempt saved,Attempt saved. Fernando Saucedo (Bolivia) right footed shot from outside the box is saved in the centre of the goal. Assisted by Ramiro Vaca with a through ball.,76’,,Fernando Saucedo,Bolivia,Ramiro Vaca,Bolivia,,,During Lorenzo
4471373.0,,home,miss,Attempt missed. Luis Díaz (Colombia) right footed shot from the right side of the box misses to the left. Assisted by James Rodríguez with a cross following a set piece situation.,73’,,Luis Diaz,Colombia,James Rodriguez,Colombia,,,During Lorenzo
4471373.0,,away,YC,Héctor Cuellar (Bolivia) is shown the yellow card for a bad foul.,70’,,Hector Cuellar,Bolivia,,,yellow_card,Yellow card,During Lorenzo
4471373.0,,home,YC,Mateus Uribe (Colombia) is shown the yellow card.,70’,,Mateus Uribe,Colombia,,,yellow_card,Yellow card,During Lorenzo
4471373.0,,away,RC,César Menacho (Bolivia) is shown the red card for violent conduct.,68’,,Cesar Menacho,Bolivia,,,red_card,Red Card!,During Lorenzo
4471373.0,,home,RC,Daniel Muñoz (Colombia) is shown the red card for violent conduct.,68’,,Daniel Munoz,Colombia,,,red_card,Red Card!,During Lorenzo
